Calculated using 1 exponential

Prompt data : Prompt
Decay data : q0.04

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 39.67297 ch
               2.176844E-09 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = 4.068911 ch
         2.232599E-10 sec
         S.Dev = 3.056815E-12 sec

 T1 = 79.69055 ch
      4.372596E-09 sec
      S.Dev = 1.505594E-11 sec

 A  = 0.3123557
      S.Dev = 1.888104E-02

 B1 = 4.722546E-02
      [100.00 Rel.Ampl]
      S.Dev = 1.596161E-04

 CHISQ = 0.7701366
 [ 3491 degrees of freedom ]

 Chi-squared Probability =        100%
 Durbin-Watson Parameter =   1.196938
 Negative residuals      =   58.25465%
 Residuals < 1 s.dev     =    84.8927%
 Residuals < 2 s.dev     =   97.59657%
 Residuals < 3 s.dev     =    98.8269%
 Residuals < 4 s.dev     =   99.17024%


Chan	Prompt	Decay	Fit	Residuals
481	2	429	470.2377	-1.990976
482	4	441	464.3802	-1.113345
483	3	429	458.6711	-1.432533
484	0	406	453.0823	-2.336656
485	1	420	447.523	-1.342984
486	1	451	442.1166	0.4183012
487	0	427	436.7407	-0.4713866
488	1	399	431.3073	-1.61739
489	2	391	425.9672	-1.768365
490	1	392	420.6961	-1.449372
491	2	373	415.4564	-2.19831
492	0	367	410.3139	-2.260969
493	0	356	405.2815	-2.611914
494	0	376	400.2716	-1.251714
495	3	382	395.3644	-0.6837843
496	1	353	390.4438	-1.992935
497	1	386	385.5789	2.143559E-02
498	0	357	380.7745	-1.258282
499	2	372	376.1514	-0.2152384
500	1	363	371.508	-0.446554
501	0	348	366.9161	-1.01401
502	0	352	362.347	-0.5514978
503	1	318	357.9102	-2.238055
504	1	361	353.4911	0.3952042
505	0	371	349.0895	1.137536
506	3	325	344.7402	-1.09499
507	0	329	340.4796	-0.6328883
508	0	306	336.2746	-1.730684
509	0	321	332.0876	-0.6188521
510	0	346	328.0716	0.9638354
511	0	317	323.9934	-0.3927889
512	0	319	319.9571	-5.358517E-02
513	2	303	315.971	-0.7451667
514	1	307	312.0347	-0.2873472
515	2	358	308.1475	2.634785
516	0	305	304.3088	3.957932E-02
517	2	280	300.5957	-1.230831
518	1	257	296.8913	-2.488353
519	0	313	293.2733	1.115016
520	0	304	289.6258	0.8244156
521	1	270	286.0959	-0.9795644
522	0	302	282.5723	1.117937
523	0	283	279.0551	0.2345027
524	0	263	275.5791	-0.7756606
525	0	268	272.1809	-0.2553878
526	0	272	268.7932	0.19444
527	0	242	265.4452	-1.507116
528	0	224	262.139	-2.548268
529	0	258	258.874	-5.441052E-02
530	0	250	255.6496	-0.3573148
531	1	271	252.4655	1.125888
532	1	261	249.3212	0.7229007
533	3	264	246.216	1.094528
534	1	266	243.1496	1.40105
535	3	269	240.1557	1.758665
536	1	219	237.2018	-1.229966
537	0	244	234.3716	0.6163963
538	1	219	231.4962	-0.844416
539	1	236	228.7371	0.4727721
540	6	202	225.932	-1.683852
541	1	246	223.1211	1.458707
542	2	204	220.377	-1.146623
543	2	200	217.6697	-1.249439
544	2	211	215.2133	-0.2900589
545	1	219	212.5865	0.4333819
546	3	202	210.0198	-0.5642726
547	3	223	207.4883	1.038737
548	2	232	204.9884	1.773397
549	3	204	202.4763	0.1066823
550	5	220	200.079	1.343071
551	4	200	197.7182	0.1613508
552	2	209	195.3433	0.9446532
553	0	201	193.0383	0.5615783
554	2	207	190.852	1.122362
555	1	209	188.6561	1.40722
556	4	169	186.3974	-1.338261
557	5	176	184.0827	-0.6092532
558	1	159	181.8689	-1.813618
559	1	166	179.645	-1.059058
560	3	159	177.5759	-1.473167
561	2	209	175.5857	2.311315
562	0	168	173.4498	-0.4204646
563	4	163	171.3278	-0.6522804
564	1	173	169.319	0.2798635
565	5	167	167.2982	-2.307915E-02
566	0	141	165.2217	-2.039832
567	1	172	163.3299	0.6610882
568	3	161	161.3437	-2.708408E-02
569	4	146	159.5462	-1.121094
570	1	172	157.576	1.099823
571	2	143	155.6493	-1.057786
572	1	152	153.836	-0.1489204
573	0	157	152.0952	0.3914457
574	1	136	150.2491	-1.221846
575	1	158	148.4597	0.7589854
576	0	160	146.6525	1.055215
577	0	156	144.8301	0.8943046
578	0	121	143.0624	-2.005672
579	2	144	141.3192	0.2233963
580	2	143	139.5634	0.2873816
581	0	137	137.8269	-7.064981E-02
582	1	140	136.1121	0.328587
583	1	130	134.4965	-0.3943696
584	1	126	132.9068	-0.6153066
585	0	105	131.2591	-2.562625
586	0	125	129.6606	-0.4168553
587	0	122	128.0846	-0.5508705
588	2	126	126.5282	-0.0470536
589	0	108	124.9568	-1.631668
590	0	119	123.4025	-0.4035741
591	0	107	121.8675	-1.437297
592	3	129	120.4295	0.7545867
593	1	121	118.9374	0.1875062
594	0	118	117.4582	4.988038E-02
595	2	119	115.9973	0.2752529
596	0	103	114.676	-1.150469
597	0	106	113.2933	-0.7083831
598	0	104	111.8869	-0.7733759
599	1	121	110.5734	0.9478725
600	1	111	109.2042	0.1704512
601	0	117	107.8463	0.8462607
602	1	96	106.5053	-1.072197
603	0	98	105.2155	-0.7288756
604	0	98	103.9443	-0.6004648
605	0	113	102.6545	0.9732196
606	0	111	101.4127	0.9099829
607	0	89	100.1545	-1.18238
608	0	121	98.90951	2.008227
609	0	102	97.67999	0.4277452
610	0	105	96.4658	0.8328529
611	0	96	95.26676	7.483581E-02
612	0	104	94.08266	0.9724748
613	0	89	92.91334	-0.414813
614	0	80	91.75859	-1.31465
615	0	110	90.61825	1.847978
616	0	108	89.49212	1.780922
617	0	91	88.38004	0.2746469
618	0	107	87.28181	1.906229
619	0	84	86.1973	-0.2397447
620	0	88	85.1263	0.3063378
621	0	102	84.06866	1.775468
622	1	88	83.02421	0.5304212
623	0	82	81.99278	7.970293E-04
624	0	73	80.97421	-0.933311
625	0	88	79.96835	0.8561773
626	0	77	79.00944	-0.2289967
627	0	65	78.03062	-1.61625
628	0	72	77.06147	-0.5965
629	0	62	76.1044	-1.791261
630	0	76	75.15926	9.643908E-02
631	0	88	74.22591	1.468323
632	0	85	73.3042	1.268588
633	0	74	72.39398	0.1866958
634	0	82	71.49512	1.16007
635	0	54	70.60747	-2.25999
636	0	81	69.73087	1.252125
637	0	80	68.86522	1.244906
638	0	60	68.01036	-1.034133
639	0	93	67.16616	2.678844
640	0	68	66.33248	0.2022163
641	1	78	65.5092	1.414304
642	0	61	64.69619	-0.4732486
643	0	69	63.89331	0.6147727
644	0	53	63.10045	-1.387403
645	0	73	62.35189	1.246267
646	0	60	61.5808	-0.2040798
647	0	54	60.81677	-0.9276453
648	0	66	60.06227	0.7308839
649	0	63	59.31718	0.4639912
650	0	60	58.58138	0.1831427
651	0	60	57.85476	0.2769489
652	0	40	57.1372	-2.70963
653	0	49	56.42859	-1.061227
654	1	59	55.72881	0.4258722
655	0	57	55.03776	0.2599048
656	1	55	54.35533	8.692709E-02
657	0	52	53.68141	-0.2331693
658	0	66	53.0503	1.593997
659	0	56	52.3952	0.4817118
660	0	59	51.78013	0.9399467
661	1	51	51.14087	-1.972616E-02
662	0	50	50.50703	-7.170494E-02
663	0	58	49.8811	1.066064
664	0	44	49.26297	-0.793422
665	0	52	48.68696	0.4594362
666	0	42	48.08627	-0.9391312
667	0	43	47.49052	-0.6847973
668	0	48	46.9022	0.1584534
669	0	46	46.32122	-4.736136E-02
670	0	56	45.74749	1.37005
671	0	34	45.1809	-1.917509
672	0	57	44.62139	1.639587
673	0	40	44.06885	-0.6433413
674	0	47	43.5232	0.5071433
675	1	44	42.98435	0.1531147
676	0	56	42.45223	1.810397
677	0	43	41.92674	0.1636708
678	0	49	41.40781	1.084599
679	0	39	40.92975	-0.3090077
680	0	34	40.42579	-1.102014
681	0	43	39.92557	0.468846
682	0	46	39.43159	0.9684591
