Calculated using 1 exponential

Prompt data : Prompt
Decay data : q00

The initial parameters are:

 Shift Value = 0 ch
               0 sec
 Shift Limit = 600 ch
               3.292181E-08 sec

 T1 Estimate = 367.8318 ch
               2.018281E-08 sec

 A Free
 B1 Free

 Prompt and decay LO = 2 ch
                       1.097394E-10 sec
 Prompt and decay HI = 4096 ch
                       2.247462E-07 sec

 Background on prompt = 0.2075472
 Time calibration = 5.486969E-11 sec/ch
---------------------------------------------
The fitted parameters are:

 Hi reduced to: 3496 ch

 SHIFT = 3.351811 ch
         1.839128E-10 sec
         S.Dev = 6.562068E-12 sec

 T1 = 357.677 ch
      1.962563E-08 sec
      S.Dev = 4.135398E-11 sec

 A  = 1.921455E-02
      S.Dev = 2.931905E-02

 B1 = 4.160425E-02
      [100.00 Rel.Ampl]
      S.Dev = 7.107228E-05

 CHISQ = 1.222581
 [ 3491 degrees of freedom ]

 Chi-squared Probability = 1.7530E-16%
 Durbin-Watson Parameter =   1.477772
 Negative residuals      =   46.60944%
 Residuals < 1 s.dev     =   69.69957%
 Residuals < 2 s.dev     =   94.73534%
 Residuals < 3 s.dev     =   98.45493%
 Residuals < 4 s.dev     =   99.22747%


Chan	Prompt	Decay	Fit	Residuals
382	59	6	7.438643	-0.5873235
383	83	6	8.986662	-1.2193
384	106	9	10.85917	-0.6197221
385	107	10	13.09294	-0.9780724
386	147	14	16.14103	-0.5722152
387	136	12	20.14944	-2.35254
388	118	12	24.50925	-3.61111
389	152	9	29.94718	-6.982392
390	178	15	35.65794	-5.333858
391	161	20	40.70816	-4.630485
392	187	16	46.39587	-7.598969
393	198	27	53.26316	-5.054348
394	233	29	60.03362	-5.762798
395	242	25	67.23622	-8.447245
396	254	38	75.09403	-6.017447
397	303	41	84.03168	-6.72042
398	309	61	93.69727	-4.186457
399	386	61	103.7899	-5.47869
400	450	74	115.3473	-4.806526
401	516	98	127.7489	-3.005097
402	606	142	142.2742	-2.301295E-02
403	694	149	159.6039	-0.8687088
404	818	178	179.5943	-0.1194989
405	822	240	202.9125	2.39399
406	945	245	229.8457	0.9681734
407	932	325	261.3228	3.532176
408	1007	367	294.6295	3.777712
409	1057	409	331.2093	3.846505
410	998	444	369.1326	3.553048
411	986	492	408.7773	3.751968
412	974	603	450.7506	6.200075
413	1020	652	491.7499	6.275879
414	1023	717	531.4508	6.929461
415	990	756	570.543	6.745005
416	873	743	610.588	4.857725
417	767	781	651.2733	4.641988
418	643	820	691.0012	4.504833
419	591	857	726.9903	4.441047
420	528	880	758.3206	4.101813
421	423	885	784.6816	3.372167
422	355	893	807.7607	2.852423
423	314	963	828.3222	4.339931
424	260	982	845.0831	4.369193
425	193	892	858.436	1.123807
426	185	891	869.6564	0.7150364
427	137	886	878.795	0.2420573
428	103	892	885.3181	0.223726
429	77	906	890.6299	0.5106379
430	70	954	894.5192	1.925763
431	53	1001	896.7828	3.293991
432	50	974	897.8445	2.440178
433	26	888	898.3356	-0.3468391
434	30	917	898.2659	0.6186535
435	21	929	897.8677	1.021416
436	16	886	896.7814	-0.3622073
437	12	931	895.4553	1.16493
438	10	912	893.9493	0.597717
439	9	933	892.1818	1.336329
440	16	968	890.2385	2.499348
441	9	982	888.1885	2.993644
442	11	936	886.0883	1.631416
443	14	957	884.1675	2.354341
444	11	980	882.166	3.125194
445	4	945	880.1216	2.110493
446	7	900	878.1929	0.7269043
447	17	935	876.2326	1.921899
448	4	898	874.0458	0.7993628
449	8	904	871.8435	1.069509
450	4	947	869.9602	2.503457
451	3	888	867.8784	0.6752361
452	2	882	865.7204	0.5481627
453	5	876	863.5191	0.4216904
454	5	916	861.2388	1.809362
455	4	932	858.9232	2.39371
456	3	895	856.6803	1.280886
457	8	891	854.4874	1.223217
458	6	882	852.2737	1.000935
459	2	850	850.0248	-8.499564E-04
460	4	925	847.9019	2.534969
461	6	842	845.8042	-0.1311014
462	1	842	843.5756	-5.429954E-02
463	3	834	841.3487	-0.2544644
464	3	883	839.2108	1.473623
465	1	839	836.9737	6.995586E-02
466	1	861	834.7238	0.895492
467	2	793	832.5092	-1.403011
468	2	886	830.2469	1.873062
469	3	820	827.9619	-0.27804
470	1	872	825.7101	1.567574
471	3	819	823.4792	-0.1565176
472	3	852	821.2815	1.052399
473	3	845	819.0507	0.8926845
474	3	811	816.8506	-0.205444
475	2	815	814.686	1.099771E-02
476	1	783	812.5274	-1.055223
477	1	818	810.3748	0.2666083
478	0	765	808.2013	-1.561946
479	2	793	805.9924	-0.4613726
480	3	765	803.7751	-1.401916
481	2	773	801.5426	-1.026606
482	4	754	799.353	-1.65166
483	3	728	797.2226	-2.56556
484	0	775	795.0858	-0.7215038
485	1	729	792.9942	-2.370156
486	1	727	790.9108	-2.370319
487	0	790	788.7433	0.0447097
488	1	771	786.5626	-0.5604742
489	2	815	784.3995	1.071887
490	1	770	782.2211	-0.440419
491	2	762	780.0586	-0.6541938
492	0	673	777.9406	-4.045163
493	0	712	775.8162	-2.391614
494	0	708	773.71	-2.469534
495	3	770	771.576	-5.679689E-02
496	1	749	769.4219	-0.7462013
497	1	704	767.2737	-2.384719
498	0	748	765.2068	-0.6291425
499	2	803	763.1325	1.406893
500	1	738	761.0349	-0.8479246
501	0	689	758.9217	-2.663804
502	0	716	756.8511	-1.526676
503	1	748	754.7856	-0.2481055
504	1	755	752.6899	8.407164E-02
505	0	771	750.5885	0.7351022
506	3	705	748.5143	-1.638845
507	0	728	746.4575	-0.6840812
508	0	733	744.385	-0.4205149
509	0	718	742.3819	-0.9099243
510	0	724	740.35	-0.6076443
511	0	752	738.2831	0.5002046
512	0	736	736.2219	-8.177971E-03
513	2	763	734.1664	1.043845
514	1	738	732.1168	0.2165628
515	2	724	730.0728	-0.2256944
516	0	773	728.0827	1.615563
517	2	781	726.0975	1.964565
518	1	721	724.1301	-0.1165698
519	0	713	722.1346	-0.3420951
520	0	709	720.1667	-0.4193738
521	1	652	718.2036	-2.592734
522	0	746	716.2101	1.090686
523	0	715	714.2106	2.952296E-02
524	0	688	712.2379	-0.9240595
525	0	701	710.261	-0.3497826
526	0	676	708.2781	-1.241464
527	0	720	706.3007	0.5105443
